,Experiment,Fold,Sensitivity,Specificity,Accuracy
0,0,0,0.9701492537313433,0.9482758620689655,0.96
1,0,1,1.0,0.9795918367346939,0.9919354838709677
2,0,2,0.9,0.953125,0.9354838709677419
3,0,3,0.9402985074626866,0.9824561403508771,0.9596774193548386
4,0,4,0.9836065573770492,1.0,0.9919354838709677
5,1,0,0.9701492537313433,0.9482758620689655,0.96
6,1,1,0.9733333333333334,0.9591836734693877,0.967741935483871
7,1,2,0.9166666666666666,0.96875,0.967741935483871
8,1,3,0.9253731343283582,0.9649122807017544,0.9435483870967741
9,1,4,0.9672131147540983,1.0,0.9838709677419355
10,2,0,1.0,0.9482758620689655,0.984
11,2,1,0.9733333333333334,0.9591836734693877,0.9758064516129032
12,2,2,0.9166666666666666,1.0,0.9596774193548386
13,2,3,0.9402985074626866,0.9473684210526315,0.9435483870967741
14,2,4,0.9836065573770492,1.0,0.9919354838709677
15,3,0,0.9701492537313433,0.9655172413793104,0.968
16,3,1,1.0,0.9795918367346939,0.9919354838709677
17,3,2,0.9333333333333333,1.0,0.967741935483871
18,3,3,0.9402985074626866,0.9649122807017544,0.9516129032258064
19,3,4,1.0,0.9682539682539683,0.9838709677419355
20,4,0,0.9552238805970149,0.896551724137931,0.928
21,4,1,0.96,0.9387755102040817,0.9516129032258064
22,4,2,0.95,0.984375,0.967741935483871
23,4,3,0.9253731343283582,0.9473684210526315,0.9516129032258064
24,4,4,1.0,0.9841269841269841,0.9919354838709677
25,5,0,0.9701492537313433,0.9655172413793104,0.968
26,5,1,1.0,0.9795918367346939,0.9919354838709677
27,5,2,0.9166666666666666,0.953125,0.967741935483871
28,5,3,0.9253731343283582,0.9824561403508771,0.9516129032258064
29,5,4,0.9672131147540983,1.0,0.9838709677419355
30,6,0,0.9850746268656716,0.9137931034482759,0.9520000000000001
31,6,1,1.0,0.9795918367346939,0.9919354838709677
32,6,2,0.9333333333333333,0.984375,0.967741935483871
33,6,3,0.9104477611940298,0.9473684210526315,0.9354838709677419
34,6,4,1.0,1.0,1.0
35,7,0,0.9850746268656716,0.9482758620689655,0.968
36,7,1,0.9733333333333334,0.9795918367346939,0.9758064516129032
37,7,2,0.9166666666666666,1.0,0.9596774193548386
38,7,3,0.9253731343283582,0.9649122807017544,0.9435483870967741
39,7,4,1.0,0.9841269841269841,0.9919354838709677
40,8,0,0.9850746268656716,0.9310344827586207,0.96
41,8,1,0.96,0.9795918367346939,0.967741935483871
42,8,2,0.9,1.0,0.9516129032258064
43,8,3,0.9253731343283582,1.0,0.9596774193548386
44,8,4,0.9508196721311475,1.0,0.9758064516129032
45,9,0,0.9850746268656716,0.8793103448275862,0.936
46,9,1,0.9866666666666667,0.9183673469387755,0.9596774193548386
47,9,2,0.9333333333333333,1.0,0.967741935483871
48,9,3,0.9253731343283582,0.9649122807017544,0.9435483870967741
49,9,4,1.0,1.0,1.0
50,10,0,0.9850746268656716,0.9310344827586207,0.96
51,10,1,0.9733333333333334,0.9795918367346939,0.9758064516129032
52,10,2,0.9333333333333333,1.0,0.967741935483871
53,10,3,0.9104477611940298,0.9649122807017544,0.9354838709677419
54,10,4,1.0,1.0,1.0
55,11,0,0.9701492537313433,0.9482758620689655,0.96
56,11,1,0.9733333333333334,0.9387755102040817,0.9919354838709677
57,11,2,0.9666666666666667,0.921875,0.9435483870967741
58,11,3,0.9402985074626866,0.9824561403508771,0.9596774193548386
59,11,4,0.9508196721311475,1.0,0.9758064516129032
60,12,0,0.9701492537313433,0.9310344827586207,0.9520000000000001
61,12,1,0.9866666666666667,0.9795918367346939,0.9838709677419355
62,12,2,0.9666666666666667,0.984375,0.9758064516129032
63,12,3,0.9253731343283582,0.9649122807017544,0.9435483870967741
64,12,4,0.9836065573770492,1.0,0.9919354838709677
65,13,0,0.9701492537313433,0.9310344827586207,0.968
66,13,1,1.0,0.9795918367346939,0.9919354838709677
67,13,2,0.9333333333333333,0.984375,0.9596774193548386
68,13,3,0.8805970149253731,0.9824561403508771,0.9435483870967741
69,13,4,1.0,1.0,1.0
