,epoch,train_loss,valid_loss,accuracy,precision,recall,time
77,77,0.242339,1.189076,0.670103,0.0,0.0,00:20
78,78,0.24384099999999997,1.27197,0.659794,0.14285699999999998,0.035713999999999996,00:20
79,79,0.237215,0.979508,0.6907220000000001,0.4,0.14285699999999998,00:21
80,80,0.232479,1.015764,0.680412,0.44,0.392857,00:20
81,81,0.226005,0.855416,0.6494850000000001,0.35,0.25,00:20
82,82,0.20840300000000003,0.9814780000000001,0.659794,0.368421,0.25,00:20
83,83,0.19561099999999998,0.95386,0.670103,0.166667,0.035713999999999996,00:21
84,84,0.19416,1.661647,0.515464,0.349206,0.785714,00:21
85,85,0.202147,1.288708,0.628866,0.166667,0.07142899999999999,00:20
86,86,0.20463599999999998,0.803979,0.680412,0.4,0.214286,00:20
87,87,0.19451400000000002,0.906809,0.659794,0.41935500000000003,0.464286,00:21
88,88,0.163745,1.059962,0.670103,0.43333299999999997,0.464286,00:21
89,89,0.162249,1.310259,0.628866,0.42307700000000004,0.785714,00:20
90,90,0.17613800000000002,1.1013,0.71134,0.5,0.107143,00:20
91,91,0.170375,0.866266,0.6907220000000001,0.461538,0.428571,00:20
92,92,0.157119,1.121406,0.670103,0.388889,0.25,00:21
93,93,0.157726,0.881807,0.659794,0.352941,0.214286,00:20
94,94,0.155,1.231934,0.7010310000000001,0.4,0.07142899999999999,00:21
95,95,0.139752,0.880401,0.628866,0.366667,0.392857,00:20
96,96,0.141676,1.364981,0.680412,0.0,0.0,00:20
97,97,0.128843,0.981299,0.670103,0.3,0.107143,00:20
98,98,0.12140999999999999,1.075834,0.6907220000000001,0.4,0.14285699999999998,00:21
99,99,0.13988499999999998,1.7913,0.7010310000000001,0.333333,0.035713999999999996,00:20
100,100,0.12316500000000001,1.0400200000000002,0.6494850000000001,0.41176499999999994,0.5,00:21
101,101,0.11423299999999999,1.168476,0.659794,0.368421,0.25,00:20
102,102,0.113883,1.015636,0.680412,0.384615,0.178571,00:20
103,103,0.103497,1.1278270000000001,0.680412,0.363636,0.14285699999999998,00:20
104,104,0.094609,1.117154,0.6907220000000001,0.45,0.321429,00:20
105,105,0.08239199999999999,1.0299200000000002,0.670103,0.44736800000000004,0.607143,00:21
106,106,0.08367000000000001,1.538772,0.731959,1.0,0.07142899999999999,00:20
107,107,0.085839,1.113709,0.639175,0.414634,0.607143,00:21
108,108,0.091656,1.2680200000000001,0.680412,0.0,0.0,00:20
109,109,0.08714,0.897101,0.6494850000000001,0.375,0.321429,00:20
110,110,0.089154,1.120976,0.670103,0.375,0.214286,00:20
111,111,0.07595199999999999,1.058865,0.597938,0.333333,0.392857,00:20
112,112,0.065412,1.1284889999999999,0.6907220000000001,0.4,0.14285699999999998,00:20
113,113,0.061810000000000004,1.313704,0.6494850000000001,0.25,0.107143,00:20
114,114,0.06275700000000001,1.234148,0.659794,0.272727,0.107143,00:21
115,115,0.062519,1.3541450000000002,0.6907220000000001,0.461538,0.428571,00:20
116,116,0.064511,0.9946879999999999,0.680412,0.4,0.214286,00:20
117,117,0.071478,0.96896,0.7010310000000001,0.461538,0.214286,00:19
118,118,0.062739,0.969304,0.670103,0.375,0.214286,00:20
119,119,0.058577,1.6754330000000002,0.680412,0.0,0.0,00:21
120,120,0.062149,1.018813,0.721649,0.538462,0.25,00:20
121,121,0.063279,1.661676,0.670103,0.3,0.107143,00:20
122,122,0.062561,1.102968,0.628866,0.277778,0.178571,00:20
123,123,0.050851,1.258544,0.56701,0.315789,0.428571,00:20
124,124,0.054211,1.154095,0.71134,0.5,0.178571,00:20
