,Experiment,Fold,Sensitivity,Specificity,Accuracy
38,7,3,0.9391634980988594,0.8076923076923077,0.8772635814889337
39,7,4,0.8674242424242424,0.8275862068965517,0.8487903225806451
40,8,0,0.8867924528301887,0.8706896551724138,0.8873239436619719
41,8,1,0.8864468864468864,0.84375,0.875251509054326
42,8,2,0.8784313725490196,0.8016528925619835,0.8511066398390342
43,8,3,0.9239543726235742,0.8162393162393162,0.8873239436619719
44,8,4,0.8598484848484849,0.8448275862068966,0.8528225806451613
45,9,0,0.9132075471698113,0.8879310344827587,0.9014084507042255
46,9,1,0.8754578754578755,0.8526785714285714,0.875251509054326
47,9,2,0.8549019607843137,0.8140495867768595,0.8531187122736419
48,9,3,0.9315589353612167,0.8034188034188035,0.8993963782696178
49,9,4,0.8598484848484849,0.8275862068965517,0.8548387096774194
50,10,0,0.909433962264151,0.8836206896551724,0.9014084507042255
51,10,1,0.8864468864468864,0.8392857142857143,0.8651911468812878
52,10,2,0.8745098039215686,0.8305785123966942,0.8551307847082495
53,10,3,0.9201520912547528,0.8333333333333334,0.881287726358149
54,10,4,0.8863636363636364,0.7974137931034483,0.8467741935483871
55,11,0,0.9245283018867925,0.8706896551724138,0.9134808853118713
56,11,1,0.8644688644688645,0.8526785714285714,0.8591549295774649
57,11,2,0.8745098039215686,0.7272727272727273,0.8511066398390342
58,11,3,0.9277566539923955,0.8247863247863247,0.8792756539235413
59,11,4,0.8636363636363636,0.8663793103448276,0.8649193548387096
60,12,0,0.8905660377358491,0.853448275862069,0.8873239436619719
61,12,1,0.8717948717948718,0.8616071428571429,0.8672032193158954
62,12,2,0.8352941176470589,0.8223140495867769,0.8571428571428572
63,12,3,0.9315589353612167,0.8247863247863247,0.881287726358149
64,12,4,0.8901515151515151,0.8448275862068966,0.8689516129032258
65,13,0,0.9132075471698113,0.8577586206896551,0.9014084507042255
66,13,1,0.8974358974358975,0.8571428571428571,0.8792756539235413
67,13,2,0.8627450980392157,0.8760330578512396,0.869215291750503
68,13,3,0.935361216730038,0.8076923076923077,0.881287726358149
69,13,4,0.8636363636363636,0.8405172413793104,0.8629032258064516
70,14,0,0.9132075471698113,0.8491379310344828,0.9014084507042255
71,14,1,0.8791208791208791,0.8348214285714286,0.8651911468812878
72,14,2,0.8274509803921568,0.8553719008264463,0.8511066398390342
73,14,3,0.9391634980988594,0.8034188034188035,0.875251509054326
74,14,4,0.8484848484848485,0.8879310344827587,0.8669354838709677
75,15,0,0.8943396226415095,0.8879310344827587,0.8913480885311872
76,15,1,0.8644688644688645,0.8794642857142857,0.8712273641851107
77,15,2,0.8352941176470589,0.8429752066115702,0.8511066398390342
78,15,3,0.9239543726235742,0.8290598290598291,0.8792756539235413
79,15,4,0.8939393939393939,0.8362068965517241,0.8669354838709677
80,16,0,0.9207547169811321,0.8491379310344828,0.8873239436619719
81,16,1,0.8791208791208791,0.8616071428571429,0.881287726358149
82,16,2,0.8627450980392157,0.859504132231405,0.8611670020120725
83,16,3,0.9125475285171103,0.8247863247863247,0.8893360160965795
84,16,4,0.8712121212121212,0.8103448275862069,0.842741935483871
85,17,0,0.8905660377358491,0.8879310344827587,0.8973843058350102
86,17,1,0.8571428571428571,0.8794642857142857,0.8672032193158954
87,17,2,0.8431372549019608,0.8099173553719008,0.869215291750503
88,17,3,0.9391634980988594,0.7991452991452992,0.8832997987927567
89,17,4,0.8522727272727273,0.8146551724137931,0.8508064516129032
90,18,0,0.9018867924528302,0.8405172413793104,0.8873239436619719
91,18,1,0.8827838827838828,0.84375,0.8792756539235413
92,18,2,0.8588235294117647,0.8471074380165289,0.8571428571428572
93,18,3,0.9315589353612167,0.811965811965812,0.8893360160965795
94,18,4,0.8712121212121212,0.8448275862068966,0.8649193548387096
95,19,0,0.9132075471698113,0.8146551724137931,0.8873239436619719
96,19,1,0.8754578754578755,0.8571428571428571,0.8672032193158954
97,19,2,0.8627450980392157,0.7892561983471075,0.8651911468812878
98,19,3,0.9163498098859315,0.811965811965812,0.8672032193158954
99,19,4,0.8636363636363636,0.8448275862068966,0.8548387096774194
